id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,z23tg3j5swfrgp14304t1aokgzx0isel24ylkys0zj3hbk0h00410.1502383202645739,スバルインプレッサ,1 day ago,1502446469003,"Сергей Штырков ХУЙЛУ привет передавай,пусть свой гудок вазелинит,КОЛ для него уже приготовили))))))))))))))",4
,,,,,,,,z23tg3j5swfrgp14304t1aokgzx0isel24ylkys0zj3hbk0h00410.1502383725208467,Сергей Штырков,1 day ago,1502446469006,スバルインプレッサ  ты что такой злой?  У тебя что-ли украли?,1
,,,,,,,,z23tg3j5swfrgp14304t1aokgzx0isel24ylkys0zj3hbk0h00410.1502384401705039,Житель Сочи,1 day ago,1502446469009,"Сергей Штырков адепты Лешки такие злые,бррр, аж Земля дрожит от страха, бляха, вот вы угарные))) 
Понойте уже ""спасите гомигадзе"")))",1
,,,,,,,,z23tg3j5swfrgp14304t1aokgzx0isel24ylkys0zj3hbk0h00410.1502388319308526,Vladimir Kipriaynov,1 day ago,1502446469012,Сергей Штырков ты просто раб,1
,,,,,,,,z23tg3j5swfrgp14304t1aokgzx0isel24ylkys0zj3hbk0h00410.1502388501244063,Житель Сочи,1 day ago,1502446469015,навальный 20?8,0
,,,,,,,,z23tg3j5swfrgp14304t1aokgzx0isel24ylkys0zj3hbk0h00410.1502389158525428,スバルインプレッサ,1 day ago,1502446469018,Конкретно здесь ХУЙЛАБОТЫ засели)))))))))))))),0
,,,,,,,,z23tg3j5swfrgp14304t1aokgzx0isel24ylkys0zj3hbk0h00410.1502410049447695,курунзулай чиндалеевич,1 day ago,1502446469021,А может тут просто здравомыслящие взрослые дяди засели? А не любители концептуальной политической фантастики? :)),0
z23ejtvo3omehboi004t1aokgk4nxid4gyaleo1dyoqcrk0h00410,Алексей Соколов,1 day ago,1502446468570,ФБК люблю вас!,0,false,0,,,,,,
z23qvfyykn2gyzmcyacdp43aozvdjlpg4vwbo0atwxxw03c010c,Алексей Алексеев,1 day ago,1502446470408,"Жги Любочка, так их.",0,false,0,,,,,,
z22wfp5w3pjjevfao04t1aokgnoxkqnkmvlaunmhfi35rk0h00410,Алена Новицкая,1 day ago,1502446470412,!!,0,false,0,,,,,,
z23qz11rrtn0jlykkacdp432e3zr4xg012bzheq5dbpw03c010c,Malory Archer,1 day ago,1502446470416,"прекратите цепляться к каждому слову  -  когда выбирали Путина, тоже давали комменты к его обещаниям, или................. что, только сейчас русский выучили?",0,false,0,,,,,,
z22rvdaigmfeixywl04t1aokgav2pom34wbwiduf4lrqbk0h00410,родион,1 day ago,1502446470421,"Я ТАКЖЕ ХОЧУ ! ПУСТИТЕ МЕНЯ В ВАШ КОРТЕЛЬ ! ПУСТИТЕ СУКИ! Я ГОТОВ !
Я СМОГУ СПИЗДИТЬ 100 МИЛИАРДОВ ЗА 1 ГОД ! ДАЙТЕ МНЕ ДОСТУП К КОРТЕЛЮ, ПУСТИТЕ СУКИ !",0,false,0,,,,,,
z23ogh2xzsz1irffmacdp433wydhsa4bjdhrzm1cshpw03c010c,Rokkin,1 day ago,1502446470426,в топ,36,false,0,,,,,,
z225zz2jzuitj1ubn04t1aokgfdvzxowgn0vrtszayimrk0h00410,Ooops Hoops,1 day ago,1502446470429,Всё просто!дайте народу свободную продажу оружия-и народ решит кто коррупционер,0,false,0,,,,,,
z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410,Leo Tolstoy,1 day ago,1502446470432,Распростроняйте видео по пабликам вконтакте,462,true,13,,,,,,
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502376909219057,Короче Склифосовский,1 day ago,1502446471074,"Только если ты ососёшь, как Навальный в камере",2
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502377176850578,Leo Tolstoy,1 day ago,1502446471078,"вот она,интеллектуальная элита Путина",47
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502377634441298,Maxim Semenov,1 day ago,1502446471080,"за наши налоги могли бы и пооригинальнее коменты придумывать, боты тупые",22
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502379519727982,Михаил Добрый,1 day ago,1502446471083,"Как же вы достали, тупоголовые, везде своего Карнавального людям тыкать, а потом называют людей ботами только за то, что им уже тошно от вас и вашего Карнавального.",2
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502379617001756,Light Side,1 day ago,1502446471085,"Leo Tolstoy Жаль Люба не узнает, что я люблю ее...",1
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502380284292792,Лёха Несин,1 day ago,1502446471090,Михаил Добрый щас бы дизлайкать видео за то что оно популярно,1
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502380387603233,MrSavlad,1 day ago,1502446471093,"Добрый, тупоголовый тут ты и тебе подобные монархисты-клептоманы.",0
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502380388099429,Пренит Преман,1 day ago,1502446471096,Leo Tolstoy Навальный!,0
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502380906966408,Михаил Добрый,1 day ago,1502446471126,"Лёха Несин, щаб бы в топ выводить дерьмо в уши от балабола-популиста, который только и горазд что обещаниями кормить да бабло со школотронов рубить.",4
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502382530443425,Михаил Добрый,1 day ago,1502446471128,"Лёха Несин, нет, это я о Карнавальном, который за всё хорошее, но не может по факту объяснить, как он реализует свои обещания если бы его сделали Президентом.
Зато чужие бабки он очень любит считать в расследованиях, при этом максимально умалчивая свои расходы донатов, которые ему шлют участники его тупой секты.
И да, любой нормальный человек имеет право на своё мнение, так что переубеждай своих мам и пап, а не чужих тебе людей.",2
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502384130340267,Евгений Лютин,1 day ago,1502446471131,"Михаил, объективно, ТАК можно сказать про ЛЮБОГО политика, абсолютно. Это правда, в политику не идут люди честные, честный человек скажет что лучше будет, но не сразу и ненадолго.",0
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502384404803850,Дмитрий Елисеев,1 day ago,1502446471132,"Подробно вам Путин объяснял как что будет делать? Подколка в духе ""купи слона"". Вам все законы постфактум по телевизору объясняют, эксперты херовы. А Навальный более чем ясно и уже много раз разжевал, что он будет делать, а в конце августа будет еще более подробная программа.",2
,,,,,,,,z22uhjnzauu2h3ujq04t1aokgdhadun010wxwavxnkkbrk0h00410.1502385309346420,Михаил Добрый,1 day ago,1502446471134,"Евгений Лютин, так в том и дело, что Карнавальный даже не будучи политиком выманивает бабки у людей и не даёт полных отчётов с чеками и квитанциями о потраченных донатах, зато требует от власти этого.",1
z23oxddbyr2pxbgkeacdp434rltpss0pepbyhzz0zvhw03c010c,Максим Шевцов,1 day ago,1502446470438,название бомба,0,false,0,,,,,,
z232fvoqfvbhzbo5j04t1aokgsxoc1wcrwzh4j0swq2mrk0h00410,Далай Лама,1 day ago,1502446470441,Помогите КамикадзеД!,550,true,7,,,,,,
,,,,,,,,z232fvoqfvbhzbo5j04t1aokgsxoc1wcrwzh4j0swq2mrk0h00410.1502377387494803,Саша Святой,1 day ago,1502446471024,"Mashulya, кремлебот- шестерка бандитов...",21
,,,,,,,,z232fvoqfvbhzbo5j04t1aokgsxoc1wcrwzh4j0swq2mrk0h00410.1502379624194978,Light Side,1 day ago,1502446471026,"Далай Лама Жаль Люба не узнает, что я люблю ее...",5
,,,,,,,,z232fvoqfvbhzbo5j04t1aokgsxoc1wcrwzh4j0swq2mrk0h00410.1502380380090672,Пренит Преман,1 day ago,1502446471029,Далай Лама Навальный!,8
,,,,,,,,z232fvoqfvbhzbo5j04t1aokgsxoc1wcrwzh4j0swq2mrk0h00410.1502384379047180,qwerty qwerty,1 day ago,1502446471032,"а я не понял этот момент, он же заграницей, что ему могут сделать? подал бы на политическое убежище и гражданство",1
,,,,,,,,z232fvoqfvbhzbo5j04t1aokgsxoc1wcrwzh4j0swq2mrk0h00410.1502385364157101,qwerty qwerty,1 day ago,1502446471036,кремлеботы зайдя на канал Навального попутно отрабатывают бабло на Камикадзе),0
,,,,,,,,z232fvoqfvbhzbo5j04t1aokgsxoc1wcrwzh4j0swq2mrk0h00410.1502388413196247,Vladimir Kipriaynov,1 day ago,1502446471039,"Житель Сочи так ты же свой- ватный терпила, вот и подгоняют",1
,,,,,,,,z232fvoqfvbhzbo5j04t1aokgsxoc1wcrwzh4j0swq2mrk0h00410.1502426396863470,Саша Святой,1 day ago,1502446471041,"Light Side, жену люби, если нет жены то найди, девок свободных море...",0
z22uhjnzauu2h3ujq04t1aokgi5n3owbtn3ctwkiqt4krk0h00410,Leo Tolstoy,1 day ago,1502446470447,"Лайкайте комментарии друг друга,жалуйтесь на кремлеботов по первому пункту",0,false,0,,,,,,
z222jf5rno3ldxuz204t1aokgobjgveiv5znztzhurxrbk0h00410,Xac Siu,1 day ago,1502446470450,Топ,0,false,0,,,,,,
z223iz45oym0glxw104t1aokg53ktbxdt0dyvah1rrxxbk0h00410,Gildor Inglorion,1 day ago,1502446470454,В топ!,0,false,0,,,,,,
z224jzsbbxjtubcvpacdp430tc41zzjhvticc33wsmpw03c010c,Amureki Muri,1 day ago,1502446470460,Подозреваемый в хищениях на месте заместителя главы департамента) Шикарно),0,false,0,,,,,,
z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410,TribleNeet,1 day ago,1502446470465,"Видео в топ, ждем ответов от главы МВД.",399,true,11,,,,,,
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502377825852601,KVA72 Kisel,1 day ago,1502446470970,Это врядли,0
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502377976940632,Россия будет свободной!,1 day ago,1502446470973,"TribleNeet Я могу его ответ заранее предсказать: ""это все муть и компот от известного осужденного персонажа."" Ну еще с обыском в ФБК придут, всю технику сопрут опять. Как обычно.",15
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502378186564364,Дмитрий,1 day ago,1502446470977,"лол, они промолчат -)",7
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502378496478486,Илюша Муромец,1 day ago,1502446470980,Это компот. Не ждите ничего. Наивные ребята.,7
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502379203062534,роман 407,1 day ago,1502446470983,TribleNeet тьфу на тебя люба.ответ колокольцева,3
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502379634939815,Light Side,1 day ago,1502446470986,"TribleNeet Жаль Люба не узнает, что я люблю ее...",4
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502380372821147,Пренит Преман,1 day ago,1502446470989,TribleNeet Навальный!,5
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502381827523182,Андрей Потапов,1 day ago,1502446470992,жди),1
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502383277144064,GoodMen,1 day ago,1502446470995,"Но никто не ответит.....
(А очень хотелось бы)",0
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502384311999230,qwerty qwerty,1 day ago,1502446470999,"каких ответов? ""Да, мы с друзьями в очередной раз поимели вас на 740 миллионов рублей"" - таких чтоли)",3
,,,,,,,,z22pd1cj4njbsvwi504t1aokgvbokorxoyepejs4mllibk0h00410.1502384852133178,Synthetic,1 day ago,1502446471003,Ответы давно даны. Это дубинки омоновцев и автозаки для всех несогласных.,0
z22gctv5mpetxtftjacdp430qfebpsab1uxe2totumdw03c010c,Михаил Шевцов - Экспериментальный Игровой канал,1 day ago,1502446470473,Соболь - няша 😽,0,false,0,,,,,,
z22uhjnzauu2h3ujq04t1aokgx2xnyhmdya4wep54wnzrk0h00410,Leo Tolstoy,1 day ago,1502446470478,"Не будет партии ""единая Россия"" - не будет и коррупции.Навальный 2018.Выведем в топ",0,false,0,,,,,,
z23cxzkjmz31czx2kacdp431ryi1ymc3d4hi23gkvz1w03c010c,Артём Васильев,1 day ago,1502446470482,В топ !,0,false,0,,,,,,
z222yvuotqajinbzu04t1aokgteqv5ydfoo4ds5nhv54rk0h00410,Dr. Borman,1 day ago,1502446470487,Горелик))),0,true,1,,,,,,
,,,,,,,,default-z222yvuotqajinbzu04t1aokgteqv5ydfoo4ds5nhv54rk0h00410.1502379037929452,DriverZahar #0000FFZonderZex #FF0000SochiRUS,1 day ago,1502446470493,"Dr. Borman, Серж )))",0
z23xix4zqkzxipktdacdp430tdkgqeoklcdtg52fvf5w03c010c,Kdnv S,1 day ago,1502446470499,в топ,35,false,0,,,,,,
z22wgviq0pb4sdupt04t1aokgtyevwtwfebwqa00ojswbk0h00410,Сергей Алюкин,1 day ago,1502446470503,За распространим среди жильцов нашего ЖЭКа,402,true,6,,,,,,
,,,,,,,,z22wgviq0pb4sdupt04t1aokgtyevwtwfebwqa00ojswbk0h00410.1502378175794165,курунзулай чиндалеевич,1 day ago,1502446470924,Лучше стазу отключайте газ.......,4
,,,,,,,,z22wgviq0pb4sdupt04t1aokgtyevwtwfebwqa00ojswbk0h00410.1502379095153339,Don_333,1 day ago,1502446470928,Как мы это любим.,13
,,,,,,,,z22wgviq0pb4sdupt04t1aokgtyevwtwfebwqa00ojswbk0h00410.1502379334530925,ThreeTwoOh,1 day ago,1502446470931,Как вы это любите,18
,,,,,,,,z22wgviq0pb4sdupt04t1aokgtyevwtwfebwqa00ojswbk0h00410.1502379642646610,Light Side,1 day ago,1502446470934,"Сергей Алюкин Жаль Люба не узнает, что я люблю ее...",5
,,,,,,,,z22wgviq0pb4sdupt04t1aokgtyevwtwfebwqa00ojswbk0h00410.1502380222526072,Пренит Преман,1 day ago,1502446470937,Сергей Алюкин Навальный!,3
,,,,,,,,z22wgviq0pb4sdupt04t1aokgtyevwtwfebwqa00ojswbk0h00410.1502382739980753,Артемий Сладков,1 day ago,1502446470941,Да будут у нас самые осведомленные жильцы нашего ЖЭКа.,1
z23edvzrkrvig14z004t1aokgjaxdbopm0e3uistyrk5bk0h00410,Miko Sar,1 day ago,1502446472368,У Навального вся команда евреи как и он сам и Соболь тоже Еврейка !,0,true,3,,,,,,
,,,,,,,,z23edvzrkrvig14z004t1aokgjaxdbopm0e3uistyrk5bk0h00410.1502376751849206,Александр Сажин,1 day ago,1502446473358,"Статья 282 УК РФ.
Действия, направленные на возбуждение ненависти либо вражды, а также на унижение достоинства человека либо группы лиц по признакам пола, расы, национальности, языка, происхождения, отношения к религии.
До трех лет лишения свободы",0
,,,,,,,,z23edvzrkrvig14z004t1aokgjaxdbopm0e3uistyrk5bk0h00410.1502379284749700,MadKharon,1 day ago,1502446473361,"Александр Сажин, почему, интересно, в этой статье про политические взгляды ничего нет, эх.",0
,,,,,,,,z23edvzrkrvig14z004t1aokgjaxdbopm0e3uistyrk5bk0h00410.1502460164059873,Miko Sar,20 hours ago,1502460873363,Александр Сажин я что возбудил ненависть ??? Я высказал своё мнение что команда их состоит из евреев и он тоже еврей . Что нельзя сказать теперь кто по нации и расе? Ты путаешь или не знаешь что такое возбуждение ненависти,0
z22wxfci0lm4wdla504t1aokgkwk0xac3lui0htbiwekrk0h00410,Artyom Terekhov,1 day ago,1502446472372,Любовь в президенты!,0,false,0,,,,,,
z22oelfgbtamtpjji04t1aokgg2ya03u1h3c1c4q4cbrbk0h00410,Minerlev,1 day ago,1502446472375,Тооооп,0,false,0,,,,,,
z235ijaojpqidpkzc04t1aokgoinfsllf0sidhz3akzjrk0h00410,ANIME WEBM,1 day ago,1502446472377,.,0,false,0,,,,,,
z235ijaojpqidpkzc04t1aokgy2tyo1pdiqxdhxiu5tdbk0h00410,ANIME WEBM,1 day ago,1502446472380,Топ,0,false,0,,,,,,
z22sivsowxq1fduq404t1aokgbyydsgsamhypbc52orgbk0h00410,Андрей Иванов,1 day ago,1502446472382,"Где написано, что комплектация та же? Для полиции автобусы так то оснащаются разными поиблудами. сетки на окна, шторы, мигалка и так далее. там дооснащение не на одну сотню тысяч.",0,true,1,,,,,,
,,,,,,,,default-z22sivsowxq1fduq404t1aokgbyydsgsamhypbc52orgbk0h00410.1502379123537377,DriverZahar #0000FFZonderZex #FF0000SochiRUS,1 day ago,1502446472385,"Андрей Иванов, не тупите, это идёт отдельной статьёй расходов с ещё большими откатами...",0
z23iitabprnvuthql04t1aokgjwaph5b53u2suggriejbk0h00410,Gleb I,1 day ago,1502446472387,"В топ,
 сэр!",36,false,0,,,,,,
z22oc1pqhxnlhvrfiacdp435ek3njgezkxs1kyixmxpw03c010c,JaNeZnau,1 day ago,1502446472389,Банду Путина под суд!,136,false,0,,,,,,
z22ewzdohyysxv5dhacdp43bzccbcfos3dafdrxz5mlw03c010c,igrosok,1 day ago,1502446472392,"А что толку то, ну раскрыли и что дальше? Сходите прогуляетесь по городу с уточками, пока не будет координальных действий не чего не получится",0,false,0,,,,,,
z23jhnng1ne2upcqo04t1aokgc5hyweyscztfcann15crk0h00410,Владислав Форвардайн,1 day ago,1502446472394,"Нэвэльного покажите, блэт",0,true,1,,,,,,
,,,,,,,,default-z23jhnng1ne2upcqo04t1aokgc5hyweyscztfcann15crk0h00410.1502379176469327,DriverZahar #0000FFZonderZex #FF0000SochiRUS,1 day ago,1502446472397,"Владислав Форвардайн, у него же сегодня лайв в 20:18.",0
z230y53hiwfcdvevfacdp435f00itri1aqemfgqx21hw03c010c,Mikhail Moroz,1 day ago,1502446472399,"Ну 5% на пиво на сигареты. На прочие расходы. Ну подумаешь сотни миллионов рублей. Придираетесь тут. Мы россияне богатые, ради того что бы наши чиновники сытые были, готовы им 5% отстегнуть. Они то голодают, трудятся в поте лица. Это мы во всем виноваты, разрушаем Россию, а они под мудрым руководством Ким Чен Пу страну с колен поднимают. Не мешайте воровать!",5,true,1,,,,,,
,,,,,,,,default-z230y53hiwfcdvevfacdp435f00itri1aqemfgqx21hw03c010c.1502382940472490,MrSavlad,1 day ago,1502446472402,"тут люди пишут, что это по сегодняшним ценам 5%, а в прошлом году, когда закупка была уже 10-12% выходит.",0
z222znpxwm3te5ihn04t1aokg4dj0su22imbmxniuwn1rk0h00410,дмитрий тарасов,1 day ago,1502446472405,воруют везде,0,true,5,,,,,,
,,,,,,,,z222znpxwm3te5ihn04t1aokg4dj0su22imbmxniuwn1rk0h00410.1502376784848634,Александр Сажин,1 day ago,1502446472694,при Навальном не будут,0
,,,,,,,,z222znpxwm3te5ihn04t1aokg4dj0su22imbmxniuwn1rk0h00410.1502376870932348,дмитрий тарасов,1 day ago,1502446472696,"Александр Сажин ага, держи карман шире)))",0
,,,,,,,,z222znpxwm3te5ihn04t1aokg4dj0su22imbmxniuwn1rk0h00410.1502379231322497,DriverZahar #0000FFZonderZex #FF0000SochiRUS,1 day ago,1502446472698,"дмитрий тарасов, не суди по себе.",0
,,,,,,,,z222znpxwm3te5ihn04t1aokg4dj0su22imbmxniuwn1rk0h00410.1502379347569300,MadKharon,1 day ago,1502446472700,И это ты считаешь нормой?,1
,,,,,,,,z222znpxwm3te5ihn04t1aokg4dj0su22imbmxniuwn1rk0h00410.1502379359654466,дмитрий тарасов,1 day ago,1502446472702,"DriverZahar #0000FFZonderZex #FF0000SochiRUS хз что и написать то, ты действительно так наивен? думаешь страна изменится в один миг?",0
z23azdarcnjctbpcgacdp432kxpslwhqp5tp52fsszpw03c010c,Artem Artem,1 day ago,1502446472408,заметили?Дизлайков стало меньше,0,false,0,,,,,,
z22dc3kgkzjqy1uwa04t1aokgtfth0s43pmcw1vwxtztbk0h00410,Dmitryi Dragneel,1 day ago,1502446472411,В топ,1,false,0,,,,,,
z22eef4qgyu0it2jg04t1aokgnzbejdzvluuxeuwml1mrk0h00410,Андрей Колесник,1 day ago,1502446472419,Интересно,1,false,0,,,,,,
z22fe1hggpeuuvt35acdp432s1azj01kseqv5r3jezlw03c010c,Константин Районов,1 day ago,1502446472422,лайки не ставятся,1,true,1,,,,,,
,,,,,,,,default-z22fe1hggpeuuvt35acdp432s1azj01kseqv5r3jezlw03c010c.1502376888010947,Александр Сажин,1 day ago,1502446472425,reload page (press F5),0
z23igl4hmruvcts3kacdp432m3qptkqywikqj1lfawdw03c010c,Станислав Викторович,1 day ago,1502446472427,Приятная девочка,0,false,0,,,,,,
z221h1yq0yiuvxfxy04t1aokgdsur44xprpoglzjdxplrk0h00410,RICHARD NEM,1 day ago,1502446472430,НАВАЛЬНЫЙ И СОБОЛЬ 20!8,34,false,0,,,,,,
z22fe1hggpeuuvt35acdp434tervy4a1n43f21e3rr5w03c010c,Константин Районов,1 day ago,1502446472432,МЫ ЗА БАНАЛЬНОГО!,0,false,0,,,,,,
z23uznopnli2tftdxacdp434axtm14ppi5tuplsn11lw03c010c,Яо Мин,1 day ago,1502446472434,В топчик,1,false,0,,,,,,
z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410,QQaliaful,1 day ago,1502446474470,"поддержим видео лайками
кремлеботы дизлайкают и не дают продвигаться",378,true,9,,,,,,
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502377067025559,Marshall Mathers,1 day ago,1502446474916,QQaliaful дизлайки тоже учитываются для поднятия рейтинга в топе,10
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502377566056901,Леонид Усов,1 day ago,1502446474920,"QQaliaful дизлайки только морально давят на новых зрителей,а так они тоже выводят видео во все топы.",7
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502378491139868,Александр Теплых,1 day ago,1502446474924,"не верно, дизлайки снижают рейтинг",2
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502379546745199,Михаил Добрый,1 day ago,1502446474929,"Лучше дизлайками Карнавального поддержим, он лайков не заслуживает.",2
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502379649414549,Light Side,1 day ago,1502446474933,"QQaliaful Жаль Люба не узнает, что я люблю ее...",2
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502380404944465,Пренит Преман,1 day ago,1502446474937,QQaliaful Навальный!,2
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502380444728512,MrSavlad,1 day ago,1502446474941,"Добрый, не, будем лайками поддерживать, хахахаха!",0
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502384387566445,Ivan Ivabov,1 day ago,1502446474945,работа у них такая!)),0
,,,,,,,,z23hwrlxiu2outcpu04t1aokg3bq3tsyttfjd005l1cjbk0h00410.1502384524860085,QQaliaful,1 day ago,1502446474949,надеюсь в следующем ролике будет видео как они помогли Камикадзе в суде,2
z23xf3wz2trkwrlr004t1aokg4bfcbessymupczjcgznrk0h00410,ユラ,1 day ago,1502446474475,Вижу Любу - ставлю лайк!,35,false,0,,,,,,
z22ygn1xjw35yzwtjacdp432lv2zuiian2pmntu2ailw03c010c,George Ringzak,1 day ago,1502446474477,Поле превращаясь в болото поглощает воинов!!! По такому полю желательно ездить на вездеходе без колокольцев!!!,0,false,0,,,,,,
z23sijprxpbvxlfl0acdp430xuib5j543wzxbkytomtw03c010c,akaunt vtoroy,1 day ago,1502446474480,"Каковы шансы, что Навальный не станет вторым Путиным? 50 на 50  #ГдеПроПутина",0,false,0,,,,,,
z22ucvcbsve5djy0oacdp430phg4n3sx2kshuf4rmelw03c010c,123 321,1 day ago,1502446474483,Поможем поднять в топе!,38,false,0,,,,,,
z22xgxzhlsmawb1tuacdp4332mufvjwo2ok2yb5qqnlw03c010c,Алексей Демьянцов,1 day ago,1502446474486,Поможем главе МВД найти жулика)),1,false,0,,,,,,
z23tjt3bennpwvpbo04t1aokg3nymdf1flodfbpvp3cgbk0h00410,James Adlay,1 day ago,1502446474489,отличное видео. пишите комменты для трендов,8,false,0,,,,,,
z23qfv5zwlzsvj4nvacdp43amcewot1ewiknkvfcgxpw03c010c,Дмитрий Гылка,1 day ago,1502446474492,"Я никого не защищаю, но не может ли быть эта переплата за переоборудование автомобиля ? (я имею ввиду из простого гражданского авто сделать спец транспорт) ?",1,true,1,,,,,,
,,,,,,,,default-z23qfv5zwlzsvj4nvacdp43amcewot1ewiknkvfcgxpw03c010c.1502379379063704,DriverZahar #0000FFZonderZex #FF0000SochiRUS,1 day ago,1502446474496,"Дмитрий Гылка, устал уже отвечать в 5 раз, что это идёт отдельной статьёй расходов, с ещё большими откатами.",3
z22byr5ihlfsihw1tacdp432eu11k5a3jxbmbmrol2lw03c010c,Sis&Bro live,1 day ago,1502446474498,Очень профессиональная работа! Спасибо за видео!,118,false,0,,,,,,
z22oslgavyf3dpiumacdp432m3lks0oa0pie55ddtr1w03c010c,FSBNeo,1 day ago,1502446474501,"Очередное кидалово граждан...поздравляю, товарищи",0,false,0,,,,,,
z22yd5fpiuiywxacnacdp43bqsa0c5metqupn0ubsgpw03c010c,GALINA SEW-Всё и обо всём!!!,1 day ago,1502446474504,Эти рожи никогда не подавятся!!!,22,false,0,,,,,,
z23lux05qqujwbrhk04t1aokgwwj4gw2onoapoxmswjvrk0h00410,Evgen Leon,1 day ago,1502446474507,что за херня МВД некогда не покупало голые машины. они уже в спец раскраски с капсулай для задержанных и спец сигналами а это не за спасибо ставят. это не гражданский транспорт,0,false,0,,,,,,
z23fc1ewkkb0g5dag04t1aokghppm0maenpseeggxruvbk0h00410,Николай Жуков,1 day ago,1502446474510,"хэй, весело",3,false,0,,,,,,
z225hfvxysfjcxgstacdp43acv0twto0yy2c2bmzigxw03c010c,Дмитрий Долгов,1 day ago,1502446474512,Все так на госзакупках работают. Делают по несколько фирм для видимости конкуренции. А без отката ты и картошку в столовую детсада не поставишь,1,false,0,,,,,,
z22tfnajhqnstri1hacdp43bajkhyqjfqmoxixg4ed1w03c010c,Геннадий Ефремов,1 day ago,1502446474515,"АЛЕКСЕЙ ПРИВЕТ .КАК ПРЕЗИДЕНТ РУСИ ТЫ НЕ НУЖЕН,,КАК МИНИСТР ДА.КВАЧКОВА БАТЮ НУЖНО ГЛАВОЙ СТАВИТЬ .ИСТЕННО РУС!!!ЭТОТ НЕ ОБМАНЕТ .ПРОВЕРЕНО .",0,false,0,,,,,,
z23exxs4dlbcel4kyacdp433ysy4qlg3s2r01q354b5w03c010c,Kirill Beljakov,1 day ago,1502446474518,"оставляю коментарий, надеюсь видео будет в топе!",1,false,0,,,,,,
z23whperlr3scpnyi04t1aokgtp0242n420ursezmsmlrk0h00410,артем присяжнюк,1 day ago,1502446474520,как хорошо покрасилась,1,false,0,,,,,,
z23iy1lbjxzlev0jl04t1aokgvrfygjtjnep1ymt4g5jbk0h00410,Алыкель Продакшн/Alykel' Production,1 day ago,1502446474523,Навальный 20!8,0,false,0,,,,,,
